id_cliente,idade,renda_mensal,tempo_emprego_meses,score_externo,valor_emprestimo,numero_parcelas,utilizacao_limite,inadimplente,is_fraude
713,69,5873.119608315335,246,309,11695.445804023926,48,0.669331178702739,1,0
714,38,6807.869682172391,128,413,11702.690286862116,24,0.6325932683049971,0,0
715,53,1412.0,211,375,4610.635931859374,12,0.23226572579752525,1,0
716,70,2980.538590580125,342,975,15120.367208830485,24,0.8974828847954246,0,1
717,40,6238.308522010396,95,801,3710.7178393966633,48,0.8627885456713906,0,0
718,33,9114.990939423398,74,384,4620.006621076041,36,0.5090833066899516,0,0
719,74,5041.587415350816,53,348,10275.135422607325,36,0.43325074269575037,1,0
720,56,3543.994117541731,343,794,8400.701329272291,12,0.37685598298410883,0,0
721,62,4634.20711779032,53,988,13980.786996877248,12,0.7072679186664391,0,0
722,70,7749.75283829637,217,686,12236.763363350903,36,0.6716660572094705,0,0
723,59,3708.0716417509293,15,688,10691.006935353462,24,0.19618060693797867,0,0
724,56,3401.615986699493,98,517,4372.330020139749,12,0.6714580313003613,0,0
725,31,4034.512955635935,19,645,10132.80052431701,48,0.25243119410203996,0,0
726,48,3093.342783482575,45,529,9737.442654392918,12,0.018558336523525565,0,0
727,22,5245.340631989591,192,554,11110.93368451085,24,0.699208677537377,0,0
728,52,8249.356916939121,57,535,7849.809972861811,12,0.6447936024607496,0,0
729,40,5646.158546232058,110,325,12614.087689967715,48,0.41080926237434146,1,0
730,46,4495.292995747424,128,883,8267.194811465666,48,0.5256860559195061,0,0
731,60,4416.377462168912,336,560,12145.567325645561,48,0.9471691917057596,0,0
732,28,1873.6183826066858,193,570,13980.237870428755,24,0.5952001809054377,0,0
733,35,6766.219554294318,339,422,7327.022506738131,24,0.6578839353365314,0,0
734,64,4844.325605974396,325,955,6139.207649092575,48,0.06391132094914109,0,0
735,29,4639.040172818749,7,556,12381.830782346697,48,0.16599446067512524,0,0
736,26,11386.215135689723,28,955,3394.5015964278527,24,0.30095227641158817,0,0
737,27,5597.505816731373,111,720,15558.32377446031,24,0.5393793180281431,0,0
738,61,3496.4178998096313,160,558,10054.813085584874,24,0.7765908959833212,0,0
739,34,4147.284807588913,130,346,9426.207990508174,36,0.321240877788587,1,0
740,55,7296.891418393509,187,824,12730.07959175613,24,0.35638243047877394,0,0
741,24,5226.540821075529,162,507,12419.772602110483,48,0.25615088517374884,0,0
742,63,2123.4440433652667,196,610,10032.590374894537,36,0.2546093292953059,0,0
743,30,6838.457869150407,203,448,14393.08205300957,24,0.9488638458947966,0,0
744,57,3663.711828922012,211,737,6638.058473248739,48,0.63545717961889,0,0
745,59,8746.59555243509,108,454,13561.782466468127,12,0.15590124353994683,0,0
746,26,7160.096131429297,275,977,4606.8826416546235,36,0.7222485780842599,0,0
747,67,4105.356208682498,72,389,12553.244955325668,48,0.722021143360029,0,0
748,44,7562.032723470225,166,997,8360.633517665214,12,0.666470196053705,0,0
749,19,5135.711021054806,259,657,3444.5696881540453,48,0.1347204450906636,0,0
750,22,6705.547350244439,242,473,11283.214085721864,24,0.4079914834695869,0,0
751,46,5969.46563458895,274,516,9827.867534246354,24,0.10675633049441313,0,0
752,54,3307.286690018253,101,755,2286.3724525893567,12,0.8166205040921365,0,0
753,55,3712.900335365076,172,908,500.0,24,0.6551721431779193,0,0
754,36,7059.921635162322,170,928,9238.680832912525,48,0.5072039367678184,0,0
755,25,4330.449335786918,140,498,18091.129803509135,12,0.3430154765005966,1,0
756,65,4192.703073516007,187,785,11605.075041029553,48,0.1842494744944334,0,0
757,62,3089.754841301294,85,832,6658.483816427779,48,0.1064475888331079,0,0
758,18,5847.198131186922,51,499,15409.347578439283,48,0.9692406075368996,0,0
759,39,9125.049838486291,110,670,14536.118089372794,24,0.19964864195602305,0,0
760,69,2864.9341714914544,341,747,16357.895389946929,24,0.05987462672138566,0,0
761,34,5048.438913345516,42,547,13419.488821713534,48,0.9616667721824964,0,0
762,24,7824.441110830859,210,563,14429.511615556039,36,0.5489517413578271,0,0
763,42,4840.71721750857,199,357,13655.54265506282,48,0.7966567349911429,1,0
764,62,5904.743592499468,297,601,7612.475262917862,48,0.04376584719831855,0,0
765,21,2875.2129437062404,345,330,1813.5963029820232,12,0.5669458574796546,1,0
766,53,5856.614194415297,239,797,7394.323021034741,48,0.39820996411799514,0,0
767,23,4625.7114699909025,114,548,15524.684885006769,24,0.7719644343498835,0,0
768,48,6971.459991359726,25,904,8094.945819527142,12,0.03842564563905859,0,0
769,36,7374.772103129502,298,570,9272.70474446322,36,0.40169056856161434,0,0
770,61,10179.127284037228,76,905,4171.075334267775,12,0.799073419486196,0,0
771,71,6159.266346427152,136,965,7244.552139203885,36,0.52269726463837,0,0
772,56,5651.592633164333,19,693,9954.554166082871,12,0.550038740998604,0,0
773,44,5388.768603154672,210,801,12462.810889293767,12,0.0971646819659655,0,0
774,27,4293.667414378623,239,891,7706.695164121667,36,0.13233055612009137,0,0
775,43,5676.967686923383,38,383,7357.312871911505,24,0.6769996053657859,0,0
776,36,4409.197179721941,267,664,14210.877825744341,24,0.6750466222899199,0,0
777,56,5336.921952539228,206,848,11626.332632191119,24,0.9791033942522733,0,0
778,20,7635.19507121592,266,641,12243.362325960748,12,0.7119529880655504,0,0
779,62,2986.9148694407177,153,706,17641.602930341855,48,0.4932434959334473,0,0
780,30,7279.757122258091,41,724,7474.628057948214,12,0.8573278235335529,0,0
781,67,7634.23013467973,10,392,9754.904147591824,48,0.10447298581593623,0,0
782,45,4763.862946017843,293,913,12755.798872115733,48,0.4492958208962545,0,0
783,37,1412.0,97,711,5642.463191709932,24,0.28710911092756974,0,0
784,45,3784.356025811135,274,731,11145.248691260595,48,0.10463780692762559,0,0
785,25,7593.989093122218,229,977,10110.982486295501,12,0.7635020847203663,0,0
786,58,4954.2638754022355,219,458,23886.49705784562,12,0.5107920304988839,1,0
787,56,3001.395535410178,64,313,10499.347508325367,24,0.5567687198974907,1,0
788,18,3990.450157543565,354,672,15784.69882782166,36,0.411255187910329,0,0
789,20,6681.240053009106,231,524,14149.716069234213,12,0.4603372316027352,0,0
790,30,6093.467136402758,327,804,4217.191984295062,48,0.11601738712300314,0,0
791,45,4522.135801660612,51,372,2255.8808101965014,12,0.6729178242869764,0,0
792,74,4266.351176370625,262,548,11235.073026831471,12,0.43244735960521374,0,0
793,66,4216.483701912356,266,810,16286.673310734772,12,0.8167675731295833,0,0
794,42,3155.179631002995,358,902,11439.574097815872,36,0.1962872001430761,0,0
795,73,8230.751378938883,316,515,10394.259020085872,48,0.20505509341883577,0,0
796,50,4355.35906157732,323,901,8579.566735253751,24,0.6457595715306877,0,0
797,55,7434.317041650993,153,840,3380.1937670179796,12,0.8460034233973969,0,0
798,70,8042.632103844902,357,519,5197.396412054939,48,0.4721978386181753,0,0
799,23,6996.621796295921,139,520,1888.4315558015105,48,0.7269538687331,0,0
800,61,4136.759374563903,50,688,4484.767004433743,24,0.9993299214930856,0,0
801,62,5807.460180673219,116,853,7369.958812853248,12,0.9902656397289281,0,0
802,49,4951.608787218168,45,946,13880.08010758493,36,0.7443368428217001,0,0
803,62,3192.5962785397437,308,341,7774.663696022012,48,0.7395864896782488,1,0
804,64,5648.718563443206,87,975,11278.128927748588,24,0.24761888719890568,0,0
805,38,2641.920417680395,207,582,10676.146055883408,36,0.8335396315437738,0,0
806,33,7375.358776923127,268,357,12495.244177414868,48,0.40510212704712056,1,0
807,71,4070.7654054032137,88,836,4825.925342413706,12,0.9619939098668226,0,0
808,38,5402.3193117456785,117,372,15295.968575617742,48,0.08142768870693551,1,0
809,28,5566.575743092284,53,428,2964.1150752320355,36,0.43584036887272604,0,0
810,54,4482.190052591845,115,898,7760.933988066963,36,0.5558404876834986,0,0
811,53,6173.38760295055,117,725,9895.472961117108,12,0.40515620708616484,0,0
812,52,4050.192686754951,259,964,13800.724240748736,12,0.21057919050494334,0,0
813,36,6742.594594914488,74,993,16896.546677753766,24,0.5929884887825099,0,0
814,37,2308.040639506503,304,424,13840.157600641951,12,0.7559179146251376,1,0
815,74,5252.759159092823,6,366,17079.581787279294,24,0.6448385960201964,1,0
816,35,8877.85799811657,121,305,5854.120352463477,36,0.2344488488080395,1,0
817,64,2999.3373507888505,10,936,15951.852400356049,36,0.7316079443685239,0,1
818,58,3644.510058950297,347,613,15093.283649566503,48,0.25689780604456325,0,0
819,66,6027.81569931783,214,625,500.0,48,0.17520236292404,0,0
820,31,5359.163563879196,278,864,8897.678780528619,24,0.6906680154387221,0,0
821,32,5701.260198547118,27,877,13010.187116908912,12,0.8427872461139291,0,0
822,48,5978.374260295327,234,805,7422.930672772807,12,0.4815394476965744,0,0
823,18,6269.44293712354,312,381,4570.874138518817,48,0.5313917931384378,0,0
824,70,7219.399683912447,25,898,20570.876089709374,36,0.30274757047123246,0,0
825,71,5819.637313857025,53,301,10555.200754854533,24,0.4946180151100322,1,0
826,71,4517.484690762915,28,503,10692.027170770305,36,0.1319829980124072,0,0
827,20,6345.147402405462,352,961,3455.02942562467,36,0.95583082968299,0,0
828,33,8799.763869790431,163,703,6938.195021018804,12,0.8003606536565963,0,0
829,40,4734.732507234853,269,402,5510.796853140484,24,0.6679730608221848,0,0
830,74,3050.941390658717,333,835,15394.876150696515,36,0.538194371684403,0,1
831,28,7214.161338573946,34,667,12523.16810463026,48,0.7921691362279645,0,0
832,29,4759.237672092803,285,511,7147.181535967353,48,0.4947572395858043,0,0
833,27,1412.0,347,876,12802.501193331072,12,0.2999739081545325,0,1
834,49,6694.843354300843,272,508,8732.399271294613,48,0.16037423516667204,0,0
835,33,3929.3436280921546,207,416,11172.453589892708,48,0.6475855888018073,0,0
836,25,4818.933435391678,237,927,11148.819435928532,36,0.9294257450265141,0,0
837,55,5663.9606611380295,92,777,12101.336052397995,48,0.15361855350435116,0,0
838,29,5380.999359558133,172,404,11498.25961698373,48,0.18001804505080676,0,0
839,41,6418.903634278079,78,794,12105.248255824543,36,0.4336060334095351,0,0
840,45,4129.027258860313,109,345,16279.04155242787,12,0.806899347919689,1,0
841,70,6026.2115963521655,216,630,13202.81376536762,12,0.2939227289715046,0,0
842,25,4480.9066448321655,357,515,8315.491186370202,24,0.25391292467002813,0,0
843,45,6477.620961775006,105,791,9510.236270074127,48,0.6199662914628339,0,0
844,53,6230.734968026107,46,748,16150.852939985332,36,0.5356147818743319,0,0
845,43,3129.1225959108097,180,835,10562.112274741074,24,0.06022036444523626,0,0
846,25,7171.964232350065,63,810,8129.907913214502,12,0.08148997730927654,0,0
847,67,3928.073109771904,245,757,6844.30828934982,12,0.6430129801847662,0,0
848,45,6616.11559656229,243,846,11365.190540831236,36,0.46512359914777957,0,0
849,45,5734.574626802681,319,835,5725.7159872721195,24,0.970977191589147,0,0
850,54,8676.367353590245,86,839,16423.977119171534,24,0.6785314107300647,0,0
851,58,4553.068035256296,216,783,4810.908231214601,36,0.010073661993231453,0,0
852,53,4301.366407763605,6,315,17390.338627597106,36,0.4810187798004618,1,0
853,44,4961.160788224534,277,870,8573.848420637754,24,0.4144479350354795,0,0
854,71,4393.640434331449,336,542,4616.313231861721,12,0.1067138599937687,0,0
855,34,6599.8838038841,209,506,10945.878692826882,48,0.92320883587219,0,0
856,26,1767.3787831268241,168,570,5234.804208928554,12,0.8050112990817236,0,0
857,50,2892.635161707292,329,414,10171.858805151302,36,0.23008590842000187,0,0
858,70,2864.394156841614,137,879,7112.282342003338,24,0.2559807588429972,0,0
859,37,6900.615183947151,305,598,14725.366339345455,24,0.032018053319450956,0,0
860,30,8421.22674516385,229,782,10683.748049688162,48,0.29671745157904095,0,0
861,45,4791.101562925057,307,696,4057.495839627325,24,0.5846220089133536,0,0
862,65,4662.3565536199785,160,693,7014.817297869973,48,0.42084338838666824,0,0
863,46,5140.104326226363,0,374,13524.736247965648,12,0.9692554637196809,1,0
864,30,7323.756605216381,235,781,16435.460518952375,12,0.056080169263670876,0,0
865,63,3145.293731618852,187,402,9773.625962661581,24,0.5914301588990106,1,0
866,52,5476.737965469571,3,596,4778.0171906554815,24,0.858309440507048,0,0
867,23,6950.39525956486,131,477,15270.181554254441,36,0.4807409124097226,0,0
868,35,6002.188339879691,217,514,13502.818374466875,36,0.0029627205603968143,0,0
869,68,5379.163233197487,259,614,16532.697921512747,24,0.2428014998262752,0,0
870,22,7002.092185134283,0,338,11451.045592106533,24,0.32376897566796614,1,0
871,64,1412.0,70,558,7397.015421015535,12,0.9659944945574624,1,0
872,42,6355.7506390618155,177,306,12584.442426977897,24,0.9117732818386994,1,0
873,19,3691.8486337451523,188,348,11631.646117207909,36,0.9491705051076303,1,0
874,27,1412.0,290,837,7125.631540769827,12,0.8257584576169683,0,1
875,73,6022.405199049961,7,460,10993.19291923703,48,0.3516477341139044,0,0
876,47,7747.317090325916,252,475,9024.870555889767,36,0.9058764220962006,0,0
877,67,4725.102970744616,291,890,13717.689224918402,36,0.9816845059370488,0,0
878,62,6905.749094405877,243,301,12460.034551577173,12,0.3500713122749529,1,0
879,22,8224.55651597729,122,754,4742.043033594051,48,0.2605559659864489,0,0
880,72,7629.828907168095,298,943,4237.887103195046,36,0.5469162927822213,0,0
881,73,8279.929058742786,282,575,9550.944132132232,24,0.18715219259893,0,0
882,50,6484.254982143784,31,797,10164.096426896578,36,0.032624221406380216,0,0
883,71,5150.867277803186,333,928,13804.883870459133,12,0.9458311711158697,0,0
884,18,1796.0683762056628,145,975,12566.519552809445,12,0.9257406324414192,0,1
885,35,4507.875023740103,155,327,17293.428216063712,12,0.16265385376212105,1,0
886,49,3313.5068093676164,15,632,7664.032678622851,36,0.40774024692971944,0,0
887,64,9341.885434995627,354,300,7378.5696528639655,48,0.8310363132726856,1,0
888,66,4648.228375135327,46,487,5200.92997177478,24,0.661000298820853,0,0
889,28,5246.4096135689715,250,355,13747.0355738754,12,0.3947875091707139,1,0
890,38,6102.970752080935,186,846,10108.760920079803,48,0.744170997182819,0,0
891,43,5087.204892744908,30,411,731.9824151917692,24,0.8970473882101909,0,0
892,42,8390.102080861507,259,609,11010.826888539465,12,0.926158330525868,0,0
893,39,3754.701276531096,16,335,11329.850839085355,24,0.378849611922189,1,0
894,44,5389.214910474486,38,738,9278.265286260783,24,0.17356068007281888,0,0
895,66,3515.0588286039037,303,891,11483.27426479209,48,0.9128388581939751,0,0
896,30,2359.9549775585883,38,894,3898.821503871397,24,0.09255544586102826,0,0
897,50,3776.4618181894293,131,876,18205.159170500134,12,0.7216883912281636,0,0
898,51,4925.926405903176,29,624,11901.297130379615,48,0.14049731486080164,0,0
899,58,4141.39555096548,157,939,1131.505584606888,36,0.3893868546676922,0,0
900,52,3615.1580402522877,277,606,9970.514503349455,36,0.41155574654502736,0,0
901,18,2187.3650726563324,202,833,12033.600998260572,48,0.15875791511208337,0,1
902,38,4833.78885474261,65,918,4435.339625384757,36,0.922681434006612,0,0
903,65,1990.5592519379957,107,408,12668.151395067189,24,0.0026681680092862647,1,0
904,72,6520.111927379205,267,671,18404.628115043328,12,0.8938085432166306,0,0
905,23,5164.879505869007,221,656,6778.154697252354,24,0.8838293234754855,0,0
906,45,2084.8970010701387,291,480,12142.19347934972,48,0.3169636536980016,0,0
907,34,4381.581845900273,17,655,11042.992994960985,12,0.7042842698792755,0,0
908,22,3495.6871888188334,89,975,14841.449999061908,48,0.2528089112983155,0,0
909,48,5638.349020838361,180,367,9455.790476879289,48,0.7587735622539384,0,0
910,22,7680.900892046289,254,591,4666.416868190655,48,0.5611197417877434,0,0
911,55,1412.0,252,991,14520.911234873533,24,0.30022545424765834,0,1
912,20,5230.052158294834,256,480,4963.697046399282,12,0.4002347536376546,0,0
913,70,4679.73440886672,345,765,19044.306889464722,12,0.6898887322384035,0,0
914,40,6342.680152900932,86,733,12803.846745075836,12,0.906097449643783,0,0
915,54,5426.393256475379,89,763,7005.536316923173,24,0.13072651656727463,0,0
916,70,3496.0613365223617,236,980,15543.258062531291,36,0.5713639696691571,0,0
917,54,4361.892128666764,69,833,9954.054829845572,24,0.25372919945711747,0,0
918,27,3407.948286393022,43,365,8892.972195029884,24,0.8013722498754592,1,0
919,27,7152.014277197197,199,320,6595.653119511176,48,0.07023730586948107,1,0
920,36,5042.623297343885,151,911,609.1050023408134,12,0.6889557901711698,0,0
921,34,8802.381371506015,85,683,13021.962851834136,12,0.1749460136910298,0,0
922,38,4878.678372370759,18,914,1859.3661909119637,36,0.5963854184032292,0,0
923,31,3583.186466179074,100,858,6033.528340743109,36,0.835692587192692,0,0
924,26,1972.5712147743457,94,338,12164.222769251386,48,0.7550806621216796,1,0
925,63,1412.0,253,584,7496.617992522427,12,0.7529428876836373,1,0
926,18,1831.7281139890206,356,901,10785.759353954742,36,0.5178453121869052,0,1
927,68,5534.253302022967,29,896,3931.5234302517347,36,0.8907455918497214,0,0
928,62,6017.450046459868,248,635,8257.703134310492,12,0.5881051982419979,0,0
929,30,1837.618595935733,32,487,10816.928524790941,24,0.9175179685495706,1,0
930,21,6790.076628152231,228,970,5242.637420321392,36,0.5465224578324176,0,0
931,18,4033.877896633121,11,542,18431.817388709605,12,0.505965563020003,1,0
932,66,5293.586023971098,117,372,6812.880435596363,36,0.22235301921031447,0,0
933,57,8224.441256510849,349,778,16892.083940079527,48,0.544786654030205,0,0
934,49,6793.678631731063,154,860,9160.972276267667,36,0.14058483124889698,0,0
935,51,4462.938704188336,245,400,2157.622169593231,12,0.8696902012595454,0,0
936,45,3217.6155491694253,331,813,4315.495957021737,36,0.6758918887082934,0,0
937,48,1412.0,246,475,10880.396444656899,48,0.9936354484929419,0,0
938,25,3561.6933615151597,28,537,15163.87876279212,48,0.0920974277905231,0,0
939,56,4577.739522344611,160,358,18848.885663126814,36,0.24067274984528686,1,0
940,43,3025.640945697632,234,398,10641.093642966473,36,0.8771586042661392,0,0
941,51,4737.48606581539,189,794,4113.7812625270935,48,0.3952540997689177,0,0
942,71,5153.703765917537,116,813,11392.425402723728,48,0.46630298998189756,0,0
943,71,4550.288036383843,270,596,5873.926633199235,24,0.8606518873876169,0,0
944,20,3699.9948383530805,257,510,11960.95810597276,24,0.5218232249499523,0,0
945,67,5337.309343933455,179,422,5292.627237972251,48,0.19347584941436813,0,0
946,29,5883.881299138819,171,528,500.0,36,0.8920301154097809,0,0
947,18,2819.201845114308,273,893,16584.278298099493,12,0.03106165642303349,0,1
948,71,7821.8647594925405,258,955,8867.916343273691,36,0.8953962676434433,0,0
949,61,4802.823735431477,134,687,10248.301669082908,36,0.05052022667233469,0,0
950,22,5037.699245889696,170,439,14983.506871197607,24,0.6658493646001281,0,0
951,47,6416.428846513114,209,840,19394.233546657273,24,0.07167937967533466,0,0
952,47,5466.432262527003,235,690,13600.403260744784,24,0.7062129859650655,0,0
953,74,6906.27326782649,185,569,10515.008081018057,48,0.03397132133295089,0,0
954,34,5574.248330403649,94,311,12314.3643805662,48,0.8424577277107875,1,0
955,65,3775.125250719124,10,688,8526.084783566814,36,0.46594395092998475,0,0
956,64,5723.007050412203,67,636,10180.571892448197,36,0.09345391266887793,0,0
957,40,2712.5475853586763,209,805,10724.31818929592,12,0.7068194450101439,0,0
958,32,5217.119411553046,195,405,6066.873715984333,36,0.4892901575037625,0,0
959,54,4933.540018711078,97,331,10105.867934389384,36,0.19094885887544288,1,0
960,38,4583.766285454921,92,373,11835.50926251965,24,0.015672373888725777,1,0
961,31,4742.924977122138,21,470,12585.08448787775,24,0.41799825972553717,0,0
962,19,1412.0,171,368,12186.618912146572,24,0.08562923072853557,1,0
963,28,3902.550184518077,133,661,3304.8739096281297,24,0.0941696982472372,0,0
964,68,5185.68980228223,24,948,16146.294712998284,24,0.26732954836267686,0,0
965,56,5319.712783994801,184,732,15731.406137269078,12,0.6304582972424243,0,0
966,55,2944.6497181480836,84,399,9519.257958906055,12,0.5299106085609492,1,0
967,51,7531.4156817294015,54,957,12277.54347552717,12,0.0689873082586806,0,0
968,55,3267.6503035709984,250,308,8917.231164457458,24,0.9684312758924698,1,0
969,67,6938.914401053474,143,873,13759.788314057332,48,0.8871686882945911,0,0
970,51,5854.38872374337,350,996,5928.640769333152,24,0.25922548714515825,0,0
971,35,3707.5453803123937,166,328,16712.302976454623,24,0.12233857596214126,1,0
972,47,8550.621785219024,223,413,13511.038059089784,12,0.9424028647569902,1,0
973,32,2612.72633648704,219,761,13627.168957844453,24,0.4611417778806999,0,0
974,44,6838.308347220003,178,442,9474.735617870914,12,0.3111669647714358,0,0
975,68,7001.164636085957,118,689,2936.907475336534,24,0.4903580351651874,0,0
976,51,3658.7595818467103,264,931,14419.673500603849,36,0.7727441445464122,0,0
977,69,7784.930600128658,149,981,3102.1933254872483,48,0.1683852983030545,0,0
978,74,4499.906970802094,214,456,14479.863301122728,48,0.7674958335093072,0,0
979,55,5577.387258559714,196,634,6139.363915838883,12,0.7494467879338654,0,0
980,50,5520.643677542442,41,559,2064.7567298469803,36,0.5393482048408798,0,0
981,41,4731.382517058904,52,381,10004.998518567654,48,0.8658422887495817,0,0
982,32,6621.616546319564,329,740,15914.002752692035,12,0.13214337816986055,0,0
983,47,6586.977441104425,250,471,5171.9812579065665,24,0.5954790066656731,0,0
984,72,1502.9360535236383,294,530,17995.17312197413,24,0.4493430525018216,1,0
985,59,7608.680485756306,270,374,13283.702719153374,36,0.4222921128358317,0,0
986,68,1675.0160239286515,122,569,10783.797611829383,48,0.25256107126952543,0,0
987,34,7065.092408683315,338,925,7821.878718804437,24,0.37227965680990804,0,0
988,22,7253.410273655167,265,361,8170.513241025948,12,0.10815075602366575,1,0
989,46,2818.0671395696036,347,619,12150.83614375445,24,0.2515989697648252,0,0
990,21,4178.37142409083,28,401,14230.204292595306,24,0.2719651077780826,1,0
991,27,2788.5906630281283,34,728,7032.5189117395585,48,0.7206678674601394,0,0
992,73,4570.157939422529,5,554,5967.4333635761595,48,0.048550427208863156,0,0
993,34,4383.931431628517,110,831,8930.865907890664,12,0.6511923081508607,0,0
994,27,6559.32106453868,293,869,16968.14337928672,36,0.22140990979318986,0,0
995,34,7620.6174922392165,76,411,3915.558298317663,36,0.08186150591629393,0,0
996,37,7791.367621579912,348,612,15712.388223713859,24,0.3008061610854341,0,0
997,41,3875.663946843396,146,760,10211.399157965663,12,0.22447286942860278,0,0
998,22,4581.556252510944,66,761,1736.3042842069262,36,0.55203237583985,0,0
999,51,1633.1236155580996,7,391,7691.83799217159,36,0.3573764034479624,1,0
1000,23,3388.2598670076222,121,351,13048.340364701364,24,0.9659937424083261,1,0
1001,70,6929.703266194915,339,819,19009.069725203808,12,0.9635495993908506,0,0
1002,19,8231.165647096463,174,397,3363.136383092161,36,0.4437152691202395,0,0
1003,30,2531.302256240156,178,535,500.0,48,0.7950874606602596,0,0
1004,60,3815.071481694212,84,673,3452.235922710317,48,0.013268540860875033,0,0
1005,60,4947.188486082146,44,880,15652.07753933253,24,0.5478115847248026,0,0
1006,65,5560.322317639214,135,856,1031.2914646578993,24,0.7432991723069791,0,0
1007,28,3380.7929601567075,342,948,17486.269454396934,24,0.2169432254073359,0,1
1008,68,5848.122088928179,15,533,16074.044738809602,24,0.06117175516594375,0,0
1009,64,4052.3213058581678,332,331,10955.181210313789,36,0.1559189359064559,1,0
1010,74,4971.0954582434415,194,588,6868.17344826486,12,0.44184808717385704,0,0
1011,40,6092.5684960073995,8,937,10276.303129085714,24,0.506371420756262,0,0
1012,72,5012.844539621876,315,878,13055.436760700508,24,0.38088512210876846,0,0
1013,33,4127.228218946862,333,841,12292.382323626494,36,0.43997376704238,0,0
1014,48,4780.780392148338,332,413,18698.296866350523,24,0.4702349596092813,1,0
1015,28,4823.274081589329,326,503,8699.487750867516,24,0.7694366616010963,0,0
1016,71,4259.977940235744,14,328,3495.7851318850107,12,0.10524189807765238,1,0
1017,33,4482.407874665795,326,942,2613.5964643393754,48,0.768950467159396,0,0
1018,25,8197.294341009434,101,773,1613.543659704248,24,0.6886273022949981,0,0
1019,21,6121.838895882477,225,996,10981.394612678028,36,0.7416608094763181,0,0
1020,57,4409.03936394168,277,552,8828.156496387715,12,0.7344683858753228,0,0
1021,21,6393.908809021472,112,685,10163.273014471359,36,0.47059181580178366,0,0
1022,73,4332.361020487981,0,361,7314.702295969085,12,0.21140018456090004,1,0
1023,42,7346.2492751732825,265,814,4449.165706386614,12,0.536628904301804,0,0
1024,20,5739.284384396188,207,729,13071.679423137262,24,0.9579820536090996,0,0
1025,49,4785.395711991542,109,879,500.0,24,0.5885256813933637,0,0
1026,20,5895.433851620555,199,836,5992.022161231318,24,0.01104714521277761,0,0
1027,44,1858.2476958630014,305,990,13932.450799841956,48,0.059710904876390636,0,1
1028,46,2746.4650621803894,11,440,5495.807866484816,48,0.9928634336035523,0,0
1029,49,2612.149987201889,344,599,11958.377098992485,36,0.07194635923944037,0,0
1030,67,5285.886189527413,187,974,5998.704522317676,24,0.04604516004489856,0,0
1031,68,8465.029998970183,153,610,7720.775630848564,48,0.3530242693586554,0,0
1032,36,9462.600292385265,333,770,12874.602579023991,24,0.9693172032693367,0,0
1033,38,6276.102202881514,278,692,3610.7584146843365,48,0.3186751537328657,0,0
1034,22,6001.688949888914,170,941,13726.391650381729,48,0.40988413087527065,0,0
1035,35,1412.0,133,744,10229.602462238832,12,0.6340770612085656,0,0
1036,45,3914.6524005319566,24,471,16282.19433689515,24,0.02411183932639782,0,0
1037,59,3424.4324961835223,17,875,11040.749858233698,24,0.897763577519188,0,0
1038,39,3758.3048034977683,189,330,4652.566897603262,48,0.5194430175544321,1,0
1039,38,4663.712362830421,140,346,18639.972109706177,24,0.46681090600405795,1,0
1040,23,4055.818844605745,42,429,5070.285275989212,48,0.8607266622066304,0,0
1041,18,1412.0,333,651,8864.219579330289,24,0.9530765893580212,0,0
1042,22,6495.820512235067,283,921,14787.044634808866,12,0.42342523164683477,0,0
1043,58,2854.513948520387,145,880,600.361126581809,24,0.17244107929323071,0,0
1044,29,5478.493728222299,314,357,17198.344900569366,12,0.8157092700020729,1,0
1045,43,9148.165339499947,318,405,4245.5785383684315,36,0.4032604212224872,0,0
1046,63,3161.230816827153,91,629,7725.002900812138,24,0.9355455395117661,0,0
1047,51,1412.0,178,982,11444.289520988379,24,0.9498989838309829,0,1
1048,66,4427.991556239778,55,682,9791.470719572995,24,0.11482903172136949,0,0
1049,31,7201.919269997143,154,461,13945.880292252266,12,0.9565539673328513,0,0
1050,43,8916.694908441188,159,585,1995.9621451447474,24,0.36827032544512095,0,0
1051,62,2540.9008110951663,110,370,13637.256768863586,24,0.6462525176571905,1,0
1052,44,5993.398446473044,136,753,14036.21193886765,48,0.034750081734046034,0,0
1053,26,4069.3790864398934,231,866,15146.129146229463,36,0.8888842740838326,0,0
1054,43,4788.103291391729,219,696,2051.696140167948,12,0.6415973293448649,0,0
1055,74,10288.68669403407,67,814,2655.323830854889,48,0.6435544669564192,0,0
1056,64,1994.0593432096935,301,325,8288.121751707442,12,0.9021761599774838,1,0
1057,74,5507.479322989147,248,612,3195.8710934864957,48,0.5083471749073432,0,0
1058,39,5935.386343530867,322,425,980.1605029274815,36,0.41051664036255053,0,0
1059,64,7171.572649878694,5,707,8072.679713894172,48,0.8661287522923162,0,0
1060,73,5195.966306941791,279,864,11170.456807288823,12,0.7424205118713982,0,0
1061,47,5616.101079008205,93,497,23994.897651473297,24,0.948975664964901,0,0
1062,60,4216.702865156418,268,487,12743.375770228451,24,0.9401218933105326,0,0
1063,65,5538.253882490215,196,997,18761.349999499093,36,0.38232616456024027,0,0
1064,34,4313.6154490051795,24,783,9779.244568132115,12,0.4469862901414179,0,0
1065,43,6243.143779712102,147,749,12797.829964336468,12,0.25598495379077846,0,0
1066,53,4260.779327912732,117,822,9269.311522336127,12,0.6606478891385676,0,0
1067,18,5754.200787804373,337,653,23415.616083584446,36,0.36454197008888656,0,0
